Zeit [s],Spannung [mV]
0.021540309835240714,57.765
0.021563007738122947,57.655766
0.021585705641005183,51.29483
0.021608403543887416,46.878307
0.021631101446769652,47.182472
0.021653799349651885,43.143192
0.02167649725253412,40.403263
0.021699195155416354,42.646877
0.02172189305829859,44.808514
0.021744590961180824,45.3532
0.02176728886406306,45.174355
0.021789986766945293,47.2629
0.02181268466982753,49.5659
0.021835382572709762,48.311726
0.021858080475592,46.026134
0.021880778378474235,48.752163
0.021903476281356467,51.136585
0.021926174184238704,49.13316
0.021948872087120937,46.40486
0.021971569990003173,46.04888
0.021994267892885406,45.559296
0.022016965795767642,42.02804
0.022039663698649875,41.474316
0.02206236160153211,42.056942
0.022085059504414344,43.921635
0.02210775740729658,45.695805
0.022130455310178813,43.2991
0.02215315321306105,41.91941
0.022175851115943283,42.30145
0.02219854901882552,41.97774
0.022221246921707752,40.07373
0.022243944824589988,41.195805
0.02226664272747222,44.182816
0.022289340630354457,43.929497
0.02231203853323669,42.75246
0.022334736436118927,42.056587
0.022357434339001163,40.277916
0.022380132241883396,37.328392
0.022402830144765632,36.667652
0.022425528047647865,37.48098
0.0224482259505301,37.53115
0.022470923853412334,36.898197
0.02249362175629457,36.839233
0.022516319659176803,37.520573
0.02253901756205904,35.13469
0.022561715464941273,33.321655
0.02258441336782351,33.932606
0.02260711127070574,34.15904
0.022629809173587978,33.825653
0.02265250707647021,32.68396
0.022675204979352447,32.85161
0.02269790288223468,32.558174
0.022720600785116916,33.84569
0.02274329868799915,36.048874
0.022765996590881386,34.39471
0.022788694493763622,31.839561
0.022811392396645855,29.509108
0.02283409029952809,27.30744
0.022856788202410324,23.996603
0.02287948610529256,21.270935
0.022902184008174793,20.178785
0.02292488191105703,18.135916
0.022947579813939262,16.615057
0.0229702777168215,16.361223
0.02299297561970373,16.442734
0.023015673522585968,16.401436
0.0230383714254682,16.298885
0.023061069328350437,15.944572
0.02308376723123267,15.308504
0.023106465134114906,16.118353
0.02312916303699714,16.245691
0.023151860939879376,14.269243
0.02317455884276161,14.852077
0.023197256745643845,14.446581
0.023219954648526078,12.149679
